academic_period_encoded,is_exam_period,days_since_semester_start,sin_day,cos_day,sin_week,cos_week,temperature_2m_mean,pm2_5_mean,precipitation_sum,wind_speed_10m_mean,temperature_range,heat_humidity_index,pollution_respiratory_risk,temp_fever_risk,cold_weather_stress,respiratory_digestive_interaction,pain_fever_interaction,total_symptom_load,symptom_diversity,respiratory_dominance,visit_count_lag_1,visit_count_lag_3,visit_count_lag_7,visit_count_lag_14,respiratory_count_lag_1,respiratory_count_lag_3,respiratory_count_lag_7,respiratory_count_lag_14,fever_count_lag_1,fever_count_lag_3,fever_count_lag_7,fever_count_lag_14,visit_count_rolling_3d,visit_count_rolling_7d,visit_count_rolling_30d,respiratory_count_rolling_std_3d,target,date
2,False,50,-0.9829265519799822,-0.1839983516576798,0.7818314824680298,0.6234898018587336,25.515833,8.52,16.0,3.2727544,8.5,22.5419218385172,8.52,0.0,0.0,1.0,0.0,2.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.2857142857142858,1.2857142857142858,0.5773502691896258,respiratory,2022-09-20
2,False,51,-0.9859481499638304,-0.1670516255021195,0.9749279121818236,-0.2225209339563143,26.013754,5.9,2.3999999,4.138143,7.550000000000001,21.7558929824158,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,2.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.4285714285714285,1.25,0.5773502691896258,pain,2022-09-21
2,False,57,-0.9979171608653922,-0.0645084494493162,0.7818314824680298,0.6234898018587336,25.71167,9.64,36.700005,4.602945,8.149999999999999,23.139263697506003,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.7857142857142857,0.0,digestive,2022-09-27
2,False,58,-0.9988797155850336,-0.0473213883224323,0.9749279121818236,-0.2225209339563143,25.655416,7.53,4.9,5.0893073,9.3,22.6330848492032,22.59,0.0,0.0,6.0,0.0,5.0,2,0.5,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.7142857142857143,1.0,1.7320508075688772,respiratory,2022-09-28
2,False,59,-0.9995462806873572,-0.0301203048469083,0.4338837391175582,-0.900968867902419,25.513748,6.14,13.400001,5.0754676,8.2,22.5307163030872,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8571428571428571,1.0,1.7320508075688772,digestive,2022-09-29
2,False,63,-0.9992500112396836,0.0387222808921739,0.0,1.0,25.869997,7.2,18.9,4.767055,7.849999,23.056608956253,7.2,0.0,0.0,0.0,0.0,1.0,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.85,0.5773502691896258,respiratory,2022-10-03
2,False,65,-0.9973249731081556,0.0730951298980777,0.9749279121818236,-0.2225209339563143,25.605417,5.25,4.8999996,4.3392215,8.25,23.0030795778309,5.25,0.0,0.0,0.0,0.0,1.0,1,0.5,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4285714285714285,0.8181818181818182,0.5773502691896258,respiratory,2022-10-05
2,False,66,-0.9959189961471792,0.0902516100310407,0.4338837391175582,-0.900968867902419,26.140837,5.6,1.7,5.110639,8.25,22.77520423625,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4285714285714285,0.8260869565217391,0.5773502691896257,pain,2022-10-06
2,False,70,-0.9873494423939864,0.1585593851031347,0.0,1.0,25.032503,6.39,10.5,16.458605,4.050000000000001,21.6198318790112,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4285714285714285,0.7407407407407407,0.0,pain,2022-10-10
2,False,71,-0.9844738167520924,0.1755314904214277,0.7818314824680298,0.6234898018587336,23.792915,4.39,100.7,8.300427,3.4500010000000003,22.881617804002,13.169999999999998,0.0,0.0,0.0,0.0,5.0,2,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.8571428571428571,1.7320508075688772,respiratory,2022-10-11
2,False,73,-0.9778483415056568,0.2093146459630488,0.4338837391175582,-0.900968867902419,26.363752,5.78,2.2,9.033707,9.0,21.536957646956,5.78,52.727504,0.0,2.0,2.0,10.0,6,0.0909090909090909,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,1.7142857142857142,1.0333333333333334,1.5275252316519468,other,2022-10-13
2,True,77,-0.9611297838723007,0.2760969730974688,0.0,1.0,25.855417,8.51,10.0,4.559009,8.099999,22.5339344671371,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.7142857142857142,0.8333333333333334,0.0,digestive,2022-10-17
2,True,78,-0.9562348265919058,0.2926003356333479,0.7818314824680298,0.6234898018587336,25.005417,11.13,23.999998,4.470703,6.199999999999999,23.2595262823515,22.26,25.005417,0.0,4.0,3.0,13.0,7,0.1428571428571428,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.7142857142857144,1.2,1.1547005383792512,pain,2022-10-18
2,True,79,-0.9510565162951536,0.3090169943749472,0.9749279121818236,-0.2225209339563143,24.097086,7.39,65.00001,5.5111995,1.600000999999999,23.66179527461256,7.39,0.0,0.0,1.0,0.0,4.0,4,0.2,11.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.333333333333333,3.2857142857142856,1.3333333333333333,1.0,respiratory,2022-10-19
2,True,80,-0.9455963874271428,0.3253420847119795,0.4338837391175582,-0.900968867902419,24.7325,6.97,9.3,6.246584,4.149999999999999,22.614205893500003,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,4.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.666666666666667,2.571428571428572,1.3333333333333333,1.0,pain,2022-10-20
2,True,82,-0.9338372288229252,0.3576982388331254,-0.9749279121818236,-0.2225209339563146,25.636667,9.8,18.5,4.63919,8.150000000000002,23.340106169806297,9.8,25.636667,0.0,0.0,0.0,3.0,3,0.25,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.0,1.4,0.5773502691896252,respiratory,2022-10-22
1,False,84,-0.9209712877166348,0.3896304495307877,0.0,1.0,24.667913,7.79,31.100002,11.052407,6.199999000000002,22.091744173758,0.0,0.0,0.0,0.0,0.0,5.0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,3.4285714285714284,1.5333333333333334,0.5773502691896252,digestive,2022-10-24
1,False,85,-0.9141279881853336,0.4054257283599973,0.7818314824680298,0.6234898018587336,25.415838,6.36,1.3000001,10.653628,6.300000000000001,19.7421156129834,6.36,0.0,0.0,1.0,0.0,5.0,5,0.1666666666666666,4.0,3.0,11.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.6666666666666665,2.4285714285714284,1.6666666666666667,0.5773502691896252,respiratory,2022-10-25
1,False,86,-0.9070138128026362,0.4211008707960891,0.9749279121818236,-0.2225209339563143,25.786669,11.55,2.1,12.020535,6.899999999999999,19.6690035451034,23.1,25.786669,0.0,0.0,2.0,7.0,5,0.25,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,2.7142857142857144,1.8666666666666667,1.0,respiratory,2022-10-26
1,False,87,-0.8996308696522434,0.4366512319560638,0.4338837391175582,-0.900968867902419,24.622086,11.91,39.300003,12.849641,4.75,22.62715633299144,23.82,24.622086,0.0,4.0,2.0,9.0,5,0.2,6.0,4.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.666666666666667,3.4285714285714284,2.066666666666667,0.577350269189626,respiratory,2022-10-27
1,False,98,-0.801361088174677,0.5981809144059158,0.0,1.0,24.376251,6.82,3.0000002,4.8525543,4.5,22.48542518698164,20.46,24.376251,0.0,3.0,4.0,21.0,7,0.1363636363636363,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,2.7142857142857144,2.433333333333333,1.7320508075688772,other,2022-11-07
1,False,99,-0.7909456567567774,0.6118864012687242,0.7818314824680298,0.6234898018587336,25.12208,6.8,2.7,4.4702263,7.5,22.40610680912,20.4,25.12208,0.0,0.0,1.0,12.0,5,0.2307692307692307,19.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,4.285714285714286,2.8,1.7320508075688776,other,2022-11-08
1,False,100,-0.780295851070776,0.6254105729852457,0.9749279121818236,-0.2225209339563143,25.542917,11.05,10.3,5.2597337,9.05,22.5626690618163,22.1,0.0,0.0,0.0,0.0,7.0,4,0.25,11.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,12.0,5.142857142857143,2.966666666666667,0.5773502691896272,pain,2022-11-09
1,False,101,-0.7694148268839381,0.6387494220515268,0.4338837391175582,-0.900968867902419,25.792915,9.69,2.2,3.5729973,8.150000000000002,22.923855575724,19.38,0.0,0.0,4.0,0.0,8.0,5,0.2222222222222222,6.0,19.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,8.333333333333334,6.285714285714286,3.1,0.5773502691896266,respiratory,2022-11-10
1,False,103,-0.7469720876965551,0.6648553979642866,-0.9749279121818236,-0.2225209339563146,26.332504,8.3,3.3000002,4.6921144,8.150001,22.9291753200224,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.428571428571429,2.9,1.1547005383792504,neurological,2022-11-12
1,False,105,-0.7236440382959124,0.690173388242972,0.0,1.0,25.759584,6.48,5.6,5.7756553,6.899999999999999,22.4203407905376,12.96,51.519168,0.0,6.0,0.0,7.0,3,0.25,0.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,4.714285714285714,3.1333333333333333,1.1547005383792504,digestive,2022-11-14
1,False,106,-0.711656622281775,0.7025274741691566,0.7818314824680298,0.6234898018587336,26.255419,6.8,0.9000001,7.9793897,7.949999999999999,21.4052318182529,6.8,26.255419,0.0,0.0,2.0,5.0,4,0.1666666666666666,7.0,1.0,11.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.6666666666666665,3.7142857142857135,3.2666666666666666,0.999999999999999,pain,2022-11-15
1,False,107,-0.6994583270516471,0.7146733860429608,0.9749279121818236,-0.2225209339563143,24.590834,8.33,8.2,5.2690306,5.799999,22.34729565362684,8.33,24.590834,0.0,0.0,0.0,4.0,4,0.2,4.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,3.4285714285714284,3.3666666666666667,0.5773502691896247,respiratory,2022-11-16
1,False,108,-0.6870527672236675,0.7266075247685652,0.4338837391175582,-0.900968867902419,25.236666,12.57,0.6,4.831716,8.0,22.1956426996668,37.71,0.0,0.0,6.0,0.0,8.0,4,0.3333333333333333,4.0,7.0,8.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,4.333333333333333,3.0,3.1666666666666665,1.1547005383792512,respiratory,2022-11-17
1,False,112,-0.6354323008901775,0.7721565844991641,0.0,1.0,26.022087,8.62,0.70000005,4.578083,8.5,22.23544762015668,0.0,0.0,0.0,0.0,0.0,5.0,3,0.0,0.0,0.0,7.0,19.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,1.6666666666666667,2.571428571428572,3.033333333333333,0.0,digestive,2022-11-21
1,False,113,-0.622046748440868,0.7829801036770624,0.7818314824680298,0.6234898018587336,25.515833,10.03,3.8,3.7741516,6.949999999999999,22.93704829107202,30.09,76.547499,0.0,3.0,12.0,21.0,6,0.1363636363636363,5.0,0.0,4.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,6.666666666666667,4.142857142857143,3.533333333333333,1.7320508075688767,other,2022-11-22
1,False,115,-0.594726686960764,0.8039279618328208,0.4338837391175582,-0.900968867902419,26.665833,8.35,0.1,3.752641,9.0,21.522633794292,8.35,26.665833,0.0,0.0,0.0,5.0,4,0.1666666666666666,0.0,5.0,5.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,3.2857142857142856,3.3666666666666667,1.5275252316519463,dermatological,2022-11-24
1,True,119,-0.5380051715382992,0.8429415373547832,0.0,1.0,26.503332,9.07,4.6,4.219612,8.100000000000001,22.6170993976758,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.6666666666666666,2.857142857142857,3.0,0.0,digestive,2022-11-28
1,True,120,-0.5234156073655503,0.8520775211013093,0.7818314824680298,0.6234898018587336,25.417917,12.26,13.900002,5.129789,8.25,22.90182408498285,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,2.0,0.0,15.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,1.3333333333333333,1.0,3.066666666666667,0.0,pain,2022-11-29
1,True,122,-0.4937755501599773,0.8695893893466109,0.4338837391175582,-0.900968867902419,26.280418,6.34,3.3000002,8.9332285,7.650000000000002,21.2852398197995,0.0,0.0,0.0,0.0,0.0,3.0,3,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.6666666666666667,1.0,3.1666666666666665,0.0,digestive,2022-12-01
1,True,124,-0.4635502709028512,0.8860706215341378,-0.9749279121818236,-0.2225209339563146,24.917917,8.75,6.4,5.256681,6.5,21.819564643115047,0.0,0.0,0.0,0.0,0.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1.5714285714285714,3.3,0.0,pain,2022-12-03
0,False,127,-0.4171936026123169,0.9088176373395028,0.7818314824680298,0.6234898018587336,24.705416,5.01,9.0,8.738887,5.850000999999999,22.035859921412,0.0,24.705416,0.0,0.0,1.0,2.0,2,0.0,0.0,4.0,2.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.6666666666666666,1.2857142857142858,3.3666666666666667,0.0,pain,2022-12-06
0,False,128,-0.4014879892059737,0.9158642882672868,0.9749279121818236,-0.2225209339563143,24.57208,4.89,8.900002,7.531458,6.350000000000001,22.063656413656,9.78,24.57208,0.0,0.0,1.0,4.0,3,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666667,1.7142857142857142,2.833333333333333,1.1547005383792504,respiratory,2022-12-07
0,False,135,-0.2884824328806098,0.9574851883550388,0.9749279121818236,-0.2225209339563143,24.217924,1.01,14.1,6.3403683,5.5,22.2161018854612,1.01,0.0,0.0,1.0,0.0,3.0,3,0.25,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4285714285714285,1.8333333333333333,0.5773502691896226,respiratory,2022-12-14
0,False,155,0.0516196672232537,0.998666816288476,0.7818314824680298,0.6234898018587336,23.240831,4.46,9.700001,9.804533,5.850000999999999,20.1995033181766,13.38,23.240831,0.0,0.0,1.0,7.0,4,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.7142857142857143,0.4333333333333333,1.7320508075688767,respiratory,2023-01-03
0,False,156,0.0688024268023198,0.9976303053065856,0.9749279121818236,-0.2225209339563143,22.409578,6.41,32.399998,12.260636,3.9499999999999993,21.2428255623878,12.82,22.409578,0.0,2.0,1.0,6.0,5,0.2857142857142857,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.333333333333333,1.4285714285714286,0.6,1.5275252316519468,respiratory,2023-01-04
3,False,166,0.2386727660059501,0.9711000518829505,-0.9749279121818236,-0.2225209339563146,24.186668,14.95,22.699999,6.1814423,6.75,21.8581400743024,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1428571428571428,0.3666666666666666,0.0,neurological,2023-01-14
3,False,168,0.2719581575341055,0.9623090774541486,0.0,1.0,23.06167,5.9,10.9,9.635894,5.300000000000001,20.9129048937842,5.9,23.06167,0.0,1.0,0.0,4.0,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.7142857142857143,0.5,0.5773502691896226,respiratory,2023-01-16
3,False,169,0.288482432880609,0.9574851883550392,0.7818314824680298,0.6234898018587336,22.80542,8.33,10.3,9.597411,3.8000000000000007,20.4887314093,16.66,22.80542,0.0,2.0,0.0,5.0,4,0.3333333333333333,4.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.4285714285714286,0.6666666666666666,0.9999999999999992,respiratory,2023-01-17
3,False,182,0.4937755501599771,0.869589389346611,0.0,1.0,21.776253,9.42,0.5,10.15578,6.550000000000001,16.6231901740896,0.0,21.776253,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1428571428571428,0.7,0.0,fever,2023-01-30
2,False,227,0.9611297838723007,0.2760969730974688,0.4338837391175582,-0.900968867902419,24.984581,11.16,0.1,6.842486,10.5,18.5720509328305,22.32,0.0,0.0,2.0,0.0,6.0,5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8571428571428571,0.2,1.15470053837925,respiratory,2023-03-16
2,True,238,0.995918996147179,0.0902516100310411,0.0,1.0,26.653336,12.07,0.8,6.164803,9.900001999999995,20.1072580210648,0.0,0.0,0.0,0.0,0.0,7.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1.0,0.4333333333333333,0.0,pain,2023-03-27
